,v_in,v_out
4579,24578.0,5261.0
4580,24305.0,5261.0
4581,24053.0,5271.0
4582,23796.0,5266.0
4583,23546.0,5273.0
4584,23303.0,5269.0
4585,23058.0,5266.0
4586,22833.0,5264.0
4587,23059.0,5264.0
4588,23302.0,5260.0
4589,23547.0,5264.0
4590,23796.0,5266.0
4591,24055.0,5268.0
4592,24307.0,5263.0
4593,24575.0,5256.0
4594,25125.0,5249.0
4595,25405.0,5246.0
4596,25697.0,5242.0
4597,25990.0,5250.0
4598,26296.0,5251.0
4599,26605.0,5250.0
4600,26925.0,5238.0
4601,27241.0,5223.0
4602,27574.0,5217.0
4603,27916.0,5211.0
4604,28263.0,5212.0
4605,28616.0,5216.0
4606,28985.0,5221.0
4607,29358.0,5226.0
4608,29744.0,5217.0
4609,30142.0,5189.0
4610,30541.0,5176.0
4611,30958.0,5155.0
4612,31388.0,5163.0
4613,31830.0,5166.0
4614,32285.0,5162.0
4615,32752.0,5173.0
4616,33231.0,5152.0
4617,33722.0,5128.0
4618,34232.0,5097.0
4619,34762.0,5064.0
4620,35295.0,5049.0
4621,35859.0,5041.0
4622,36439.0,5039.0
4623,37035.0,5007.0
4624,38282.0,4889.0
4625,39575.0,4523.0
4626,40247.0,4157.0
4627,40934.0,3748.0
4628,41629.0,3301.0
4629,42346.0,2869.0
4630,43084.0,2422.0
4631,43765.0,1992.0
4632,45204.0,1096.0
4633,45986.0,630.0
4634,46778.0,140.0
4635,46946.0,38.0
4636,46947.0,38.0
4637,46949.0,35.0
4638,46949.0,35.0
4639,46950.0,36.0
4640,46952.0,34.0
4641,46952.0,35.0
4642,46954.0,34.0
4643,46955.0,34.0
4644,46955.0,36.0
4645,46953.0,35.0
4646,46954.0,33.0
4647,46950.0,34.0
4648,46951.0,36.0
4649,46946.0,38.0
4650,46949.0,38.0
4651,46947.0,35.0
4652,46946.0,36.0
4653,45984.0,629.0
4654,45203.0,1094.0
4655,44475.0,1544.0
4656,43765.0,1980.0
4657,43083.0,2416.0
4658,42343.0,2875.0
4659,41629.0,3309.0
4660,40925.0,3725.0
4661,40241.0,4119.0
4662,38911.0,4720.0
4663,38272.0,4852.0
4664,37641.0,4941.0
4665,37037.0,5006.0
4666,36439.0,5058.0
4667,35855.0,5055.0
4668,35294.0,5051.0
4669,34758.0,5069.0
4670,34229.0,5087.0
4671,33723.0,5115.0
4672,33228.0,5149.0
4673,32746.0,5161.0
4674,32285.0,5177.0
4675,31831.0,5167.0
4676,31388.0,5155.0
4677,30956.0,5156.0
4678,31028.0,12444.0
4679,30620.0,12496.0
4680,29818.0,12541.0
4681,29425.0,12544.0
4682,28689.0,12507.0
4683,28328.0,12515.0
4684,27980.0,12525.0
4685,27633.0,12548.0
4686,27304.0,12568.0
4687,26985.0,12598.0
4688,26666.0,12589.0
4689,26350.0,12559.0
4690,26038.0,12569.0
4691,25747.0,12563.0
4692,25457.0,12575.0
4693,25181.0,12593.0
4694,24898.0,12604.0
4695,24621.0,12608.0
4696,24352.0,12610.0
4697,24094.0,12604.0
4698,23841.0,12611.0
4699,23589.0,12611.0
4700,23341.0,12615.0
4701,23102.0,12621.0
4702,23344.0,12619.0
4703,23590.0,12617.0
4704,23842.0,12612.0
4705,24096.0,12600.0
4706,24350.0,12596.0
4707,24621.0,12584.0
4708,24897.0,12588.0
4709,25180.0,12590.0
4710,25455.0,12595.0
4711,25747.0,12598.0
4712,26042.0,12586.0
4713,26353.0,12563.0
4714,26663.0,12547.0
4715,26976.0,12543.0
4716,27299.0,12544.0
4717,27641.0,12536.0
4718,27990.0,12561.0
4719,28337.0,12574.0
4720,28689.0,12561.0
4721,29051.0,12536.0
4722,29427.0,12490.0
4723,29814.0,12476.0
4724,30620.0,12486.0
4725,31039.0,12498.0
4726,31920.0,12502.0
4727,32375.0,12475.0
4728,32837.0,12430.0
4729,33810.0,12376.0
4730,34327.0,12383.0
4731,35403.0,12428.0
4732,35965.0,12412.0
4733,36544.0,12372.0
4734,37148.0,12309.0
4735,37766.0,12241.0
4736,38397.0,12189.0
4737,39048.0,12200.0
4738,39730.0,12185.0
4739,40449.0,12181.0
4740,41195.0,12170.0
4741,41943.0,12134.0
4742,1.0,12050.0
4743,45203.0,11566.0
4744,46081.0,11202.0
4745,46942.0,10482.0
4746,47801.0,9478.0
4747,48668.0,8415.0
4748,49551.0,7303.0
4749,50461.0,6202.0
4750,51387.0,5053.0
4751,52336.0,3896.0
4752,53318.0,2725.0
4753,54158.0,1724.0
4754,54990.0,700.0
4755,55534.0,38.0
4756,55535.0,42.0
4757,55536.0,40.0
4758,55537.0,41.0
4759,55537.0,38.0
4760,55227.0,422.0
4761,54157.0,1720.0
4762,53323.0,2740.0
4763,52349.0,3925.0
4764,51397.0,5080.0
4765,50457.0,6213.0
4766,34.0,7296.0
4767,47790.0,9403.0
4768,46949.0,10428.0
4769,46084.0,11295.0
4770,44335.0,11839.0
4771,42708.0,11947.0
4772,41927.0,12031.0
4773,41170.0,12110.0
4774,40442.0,12196.0
4775,39747.0,12256.0
4776,39128.0,12870.0
4777,38464.0,12879.0
4778,37813.0,12851.0
4779,37188.0,12844.0
4780,36590.0,12879.0
4781,36011.0,12920.0
4782,35460.0,12998.0
4783,34912.0,13035.0
4784,4375.0,13022.0
4785,33365.0,12964.0
4786,32881.0,12989.0
4787,32409.0,13042.0
4788,31511.0,13095.0
4789,31087.0,13105.0
4790,29846.0,13067.0
4791,29455.0,13079.0
4792,29093.0,13107.0
4793,28723.0,13141.0
4794,28370.0,13168.0
4795,28016.0,13160.0
4796,27668.0,13140.0
4797,27333.0,13124.0
4798,26694.0,13133.0
4799,26384.0,13163.0
4800,26074.0,13183.0
4801,25776.0,13189.0
4802,25486.0,13186.0
4803,25203.0,13179.0
4804,24923.0,13173.0
4805,24645.0,13182.0
4806,24375.0,13185.0
4807,24121.0,13201.0
4808,23864.0,13212.0
4809,23614.0,13211.0
4810,23370.0,13210.0
4811,23122.0,13214.0
4812,23365.0,13200.0
4813,23613.0,13205.0
4814,23869.0,13208.0
4815,24646.0,13202.0
4816,24922.0,13196.0
4817,25202.0,13184.0
4818,25776.0,13160.0
4819,26066.0,13160.0
4820,26379.0,13162.0
4821,26694.0,13170.0
4822,27016.0,13176.0
4823,27338.0,13173.0
4824,27666.0,13138.0
4825,28010.0,13111.0
4826,28362.0,13102.0
4827,28716.0,13097.0
4828,29091.0,13110.0
4829,29464.0,13134.0
4830,29847.0,13127.0
4831,30257.0,13128.0
4832,30662.0,13091.0
4833,31081.0,13067.0
4834,31507.0,13028.0
4835,31943.0,13019.0
4836,32405.0,13022.0
4837,32890.0,13041.0
4838,33378.0,13065.0
4839,33870.0,13071.0
4840,34377.0,13015.0
4841,34902.0,12960.0
4842,35449.0,12904.0
4843,36014.0,12893.0
4844,36593.0,12886.0
4845,37188.0,12889.0
4846,37816.0,12892.0
4847,38467.0,12902.0
4848,39128.0,12877.0
4849,39803.0,12829.0
4850,40496.0,12752.0
4851,41965.0,12628.0
4852,42747.0,12594.0
4853,80.0,12513.0
4854,46122.0,11926.0
4855,47884.0,9971.0
4856,48744.0,8907.0
4857,49619.0,7799.0
4858,50547.0,6764.0
4859,51462.0,5505.0
4860,52416.0,4268.0
4861,53392.0,3071.0
4862,55111.0,981.0
4863,55966.0,44.0
4864,55852.0,40.0
4865,55850.0,43.0
4866,55220.0,1251.0
4867,54278.0,1945.0
4868,52531.0,4821.0
4869,51572.0,6086.0
4870,50645.0,7305.0
4871,48869.0,9648.0
4872,47965.0,10845.0
4873,46114.0,12460.0
4874,45234.0,12701.0
4875,44386.0,12903.0
4876,43564.0,13056.0
4877,41256.0,13205.0
4878,40533.0,13192.0
4879,39833.0,13196.0
4880,39139.0,13226.0
4881,38481.0,13283.0
4882,37246.0,13380.0
4883,36655.0,13400.0
4884,36058.0,13373.0
4885,35477.0,13356.0
4886,34930.0,13341.0
4887,34405.0,13374.0
4888,33907.0,13437.0
4889,33413.0,13495.0
4890,32918.0,13516.0
4891,32441.0,13485.0
4892,31981.0,13476.0
4893,31544.0,13452.0
4894,31111.0,13465.0
4895,30685.0,13496.0
4896,30278.0,13560.0
4897,29876.0,13563.0
4898,29492.0,13585.0
4899,29122.0,13546.0
4900,28746.0,13544.0
4901,28030.0,13542.0
4902,27691.0,13568.0
4903,27362.0,13591.0
4904,27039.0,13619.0
4905,26089.0,13577.0
4906,25507.0,13601.0
4907,25228.0,13620.0
4908,24943.0,13627.0
4909,24662.0,13631.0
4910,24397.0,13632.0
4911,24139.0,13630.0
4912,23884.0,13626.0
4913,23630.0,13633.0
4914,23385.0,13634.0
4915,23380.0,13641.0
4916,23630.0,13626.0
4917,23883.0,13633.0
4918,24139.0,13635.0
4919,24397.0,13618.0
4920,24937.0,13599.0
4921,25224.0,13630.0
4922,25513.0,13614.0
4923,25802.0,13593.0
4924,26094.0,13603.0
4925,26399.0,13593.0
4926,26710.0,13557.0
4927,27032.0,13585.0
4928,27361.0,13553.0
4929,27692.0,13597.0
4930,28040.0,13615.0
4931,28383.0,13579.0
4932,28748.0,13604.0
4933,29122.0,13552.0
4934,29492.0,13508.0
4935,29875.0,13491.0
4936,30269.0,13485.0
4937,30683.0,13484.0
4938,31112.0,13519.0
4939,31551.0,13537.0
4940,31996.0,13549.0
4941,32447.0,13497.0
4942,32911.0,13430.0
4943,33396.0,13392.0
4944,33897.0,13381.0
4945,34414.0,13386.0
4946,34942.0,13396.0
4947,35488.0,13419.0
4948,36642.0,13391.0
4949,37246.0,13349.0
4950,37860.0,13288.0
4951,38492.0,13249.0
4952,39134.0,13218.0
4953,39817.0,13224.0
4954,40532.0,13235.0
4955,41267.0,13243.0
4956,42013.0,13201.0
4957,42774.0,13144.0
4958,44371.0,12856.0
4959,45240.0,12677.0
4960,46139.0,12405.0
4961,47051.0,11818.0
4962,47958.0,10730.0
4963,48681.0,8568.0
4964,49563.0,7419.0
4965,50468.0,6299.0
4966,52336.0,3945.0
4967,54151.0,1747.0
4968,54983.0,709.0
4969,55540.0,41.0
4970,55540.0,39.0
4971,55542.0,37.0
4972,55247.0,425.0
4973,54155.0,1746.0
4974,53325.0,2789.0
4975,52350.0,4011.0
4976,51393.0,5195.0
4977,50459.0,6286.0
4978,49552.0,7359.0
4979,48674.0,8455.0
4980,47810.0,9545.0
4981,46957.0,10689.0
4982,46085.0,11533.0
4983,45217.0,11902.0
4984,44360.0,12081.0
4985,43527.0,12173.0
4986,42717.0,12224.0
4987,41933.0,12277.0
4988,41190.0,12353.0
4989,40475.0,12449.0
4990,39781.0,12509.0
4991,39098.0,12541.0
4992,38423.0,12534.0
4993,37775.0,12490.0
4994,37159.0,12498.0
4995,36564.0,12537.0
4996,35987.0,12620.0
4997,34879.0,12698.0
4998,33837.0,12648.0
4999,33341.0,12641.0
5000,32855.0,12660.0
5001,32381.0,12693.0
5002,31929.0,12731.0
5003,31492.0,12765.0
5004,31062.0,12771.0
5005,30229.0,12731.0
5006,29821.0,12738.0
5007,29070.0,12763.0
5008,28702.0,12798.0
5009,28006.0,12933.0
5010,27656.0,12908.0
5011,27316.0,12899.0
5012,26679.0,12916.0
5013,26370.0,12934.0
5014,26063.0,12949.0
5015,25764.0,12964.0
5016,25469.0,12953.0
5017,25187.0,12939.0
5018,24639.0,12951.0
5019,24367.0,12959.0
5020,24109.0,12973.0
5021,23849.0,12972.0
5022,23601.0,12975.0
5023,23360.0,12976.0
5024,23118.0,12984.0
5025,23358.0,12970.0
5026,23597.0,12961.0
5027,23851.0,12966.0
5028,24109.0,12971.0
5029,24371.0,12977.0
5030,24642.0,12976.0
5031,24908.0,12965.0
5032,25186.0,12939.0
5033,25467.0,12930.0
5034,25762.0,12937.0
5035,26061.0,12927.0
5036,26367.0,12938.0
5037,26681.0,12946.0
5038,27661.0,12907.0
5039,28002.0,12889.0
5040,28349.0,12876.0
5041,29074.0,12874.0
5042,29448.0,12887.0
5043,29843.0,12900.0
5044,30246.0,12891.0
5045,31060.0,12828.0
5046,31489.0,12793.0
5047,31931.0,12781.0
5048,32392.0,12795.0
5049,32871.0,12818.0
5050,33852.0,12834.0
5051,34357.0,12792.0
5052,34885.0,12724.0
5053,35426.0,12681.0
5054,35993.0,12655.0
5055,37187.0,12835.0
5056,37811.0,12856.0
5057,38454.0,12859.0
5058,39121.0,12820.0
5059,39802.0,12763.0
5060,40502.0,12698.0
5061,41955.0,12578.0
5062,42725.0,12558.0
5063,43546.0,12499.0
5064,45237.0,12269.0
5065,46111.0,11880.0
5066,46993.0,11043.0
5067,47863.0,9910.0
5068,48726.0,8787.0
5069,49617.0,7723.0
5070,50526.0,6615.0
5071,51449.0,5487.0
5072,52398.0,4279.0
5073,53377.0,3057.0
5074,54243.0,1912.0
5075,55072.0,919.0
5076,55763.0,41.0
5077,55760.0,38.0
5078,55761.0,38.0
5079,55761.0,41.0
5080,55762.0,40.0
5081,55255.0,650.0
5082,53376.0,3034.0
5083,52387.0,4230.0
5084,51438.0,5441.0
5085,50526.0,6649.0
5086,49627.0,7792.0
5087,48745.0,8877.0
5088,47880.0,10005.0
5089,46986.0,11059.0
5090,45214.0,12119.0
5091,44365.0,12337.0
5092,43545.0,12512.0
5093,42744.0,12645.0
5094,41967.0,12696.0
5095,41222.0,12698.0
5096,39791.0,12682.0
5097,39112.0,12728.0
5098,38448.0,12796.0
5099,37813.0,12862.0
5100,37194.0,12903.0
5101,36597.0,12900.0
5102,36010.0,12878.0
5103,35447.0,12864.0
5104,34901.0,12881.0
5105,34367.0,12928.0
5106,33858.0,12972.0
5107,33364.0,12997.0
5108,32887.0,13029.0
5109,32417.0,13005.0
5110,31954.0,12986.0
5111,31505.0,12981.0
5112,31068.0,12983.0
5113,30651.0,13010.0
5114,29466.0,13091.0
5115,29087.0,13066.0
5116,28709.0,13048.0
5117,28355.0,13043.0
5118,28010.0,13056.0
5119,27673.0,13079.0
5120,27340.0,13123.0
5121,27009.0,13121.0
5122,26686.0,13116.0
5123,26376.0,13102.0
5124,26069.0,13091.0
5125,25483.0,13108.0
5126,25194.0,13124.0
5127,24641.0,13138.0
5128,24378.0,13141.0
5129,24120.0,13150.0
5130,23861.0,13141.0
5131,23604.0,13141.0
5132,23360.0,13146.0
5133,23118.0,13164.0
5134,23366.0,13153.0
5135,23864.0,13155.0
5136,24118.0,13138.0
5137,24375.0,13131.0
5138,24643.0,13128.0
5139,24916.0,13122.0
5140,25198.0,13134.0
5141,25488.0,13144.0
5142,25777.0,13142.0
5143,26068.0,13126.0
5144,26375.0,13100.0
5145,26687.0,13084.0
5146,27337.0,13083.0
5147,27667.0,13079.0
5148,28010.0,13095.0
5149,28359.0,13108.0
5150,28715.0,13088.0
5151,29092.0,13067.0
5152,29488.0,13435.0
5153,29872.0,13412.0
5154,30270.0,13415.0
5155,30674.0,13421.0
5156,31104.0,13434.0
5157,31542.0,13451.0
5158,31991.0,13437.0
5159,32906.0,13366.0
5160,33389.0,13317.0
5161,33883.0,13314.0
5162,34403.0,13293.0
5163,34942.0,13315.0
5164,35488.0,13348.0
5165,37231.0,13263.0
5166,37848.0,13191.0
5167,38490.0,13153.0
5168,39141.0,13142.0
5169,40524.0,13184.0
5170,41244.0,13170.0
5171,42000.0,13097.0
5172,42769.0,13021.0
5173,44380.0,12762.0
5174,45229.0,12599.0
5175,13.0,12327.0
5176,47025.0,11691.0
5177,47945.0,10562.0
5178,48830.0,9372.0
5179,50609.0,7078.0
5180,51528.0,5861.0
5181,52474.0,4650.0
5182,54397.0,2200.0
5183,55212.0,1183.0
5184,56116.0,40.0
5185,56119.0,41.0
5186,56118.0,39.0
5187,55210.0,1185.0
5188,54416.0,2223.0
5189,53459.0,3437.0
5190,51535.0,5906.0
5191,50610.0,7057.0
5192,49702.0,8193.0
5193,48804.0,9315.0
5194,47018.0,11698.0
5195,46128.0,12351.0
5196,45252.0,12680.0
5197,44394.0,12863.0
5198,43551.0,12913.0
5199,42747.0,12955.0
5200,41243.0,13073.0
5201,40529.0,13155.0
5202,39150.0,13246.0
5203,37843.0,13200.0
5204,37228.0,13191.0
5205,36630.0,13228.0
5206,36050.0,13283.0
5207,35485.0,13349.0
5208,34938.0,13385.0
5209,34410.0,13358.0
5210,33892.0,13319.0
5211,33400.0,13317.0
5212,32911.0,13325.0
5213,32437.0,13369.0
5214,31981.0,13421.0
5215,31541.0,13444.0
5216,31111.0,13445.0
5217,30690.0,13436.0
5218,30283.0,13404.0
5219,29873.0,13416.0
5220,29479.0,13423.0
5221,29108.0,13440.0
5222,28741.0,13475.0
5223,28388.0,13500.0
5224,28041.0,13505.0
5225,27694.0,13488.0
5226,27351.0,13469.0
5227,26706.0,13495.0
5228,26401.0,13515.0
5229,25797.0,13550.0
5230,25215.0,13524.0
5231,24936.0,13511.0
5232,24664.0,13525.0
5233,24397.0,13549.0
5234,24136.0,13560.0
5235,23876.0,13555.0
5236,23379.0,13565.0
5237,23380.0,13554.0
5238,23622.0,13540.0
5239,23874.0,13530.0
5240,24132.0,13531.0
5241,24421.0,14081.0
5242,24963.0,14085.0
5243,25240.0,14054.0
5244,25521.0,14051.0
5245,25819.0,14028.0
5246,26118.0,14038.0
5247,26426.0,14039.0
5248,26740.0,14053.0
5249,27056.0,14062.0
5250,27716.0,14013.0
5251,28060.0,13993.0
5252,28413.0,13981.0
5253,28771.0,13978.0
5254,29516.0,14002.0
5255,30312.0,14004.0
5256,30727.0,13973.0
5257,31569.0,13894.0
5258,32472.0,13900.0
5259,32954.0,13925.0
5260,33446.0,13930.0
5261,33946.0,13935.0
5262,34977.0,13855.0
5263,35522.0,13784.0
5264,36090.0,13757.0
5265,36678.0,13754.0
5266,37280.0,13779.0
5267,37893.0,13825.0
5268,38527.0,13811.0
5269,39178.0,13787.0
5270,39856.0,13737.0
5271,40553.0,13650.0
5272,41269.0,13601.0
5273,42002.0,13576.0
5274,42759.0,13555.0
5275,43566.0,13538.0
5276,44403.0,13448.0
5277,46161.0,13052.0
5278,47062.0,12501.0
5279,47989.0,11427.0
5280,48909.0,10110.0
5281,49814.0,8908.0
5282,50729.0,7736.0
5283,51666.0,6526.0
5284,53575.0,3981.0
5285,54569.0,2653.0
5286,55308.0,1384.0
5287,56107.0,331.0
5288,56338.0,40.0
5289,56338.0,42.0
5290,56339.0,40.0
5291,55312.0,1380.0
5292,53531.0,3754.0
5293,52562.0,5013.0
5294,51611.0,6259.0
5295,49789.0,8768.0
5296,48892.0,9994.0
5297,47050.0,12352.0
5298,45238.0,13192.0
5299,44378.0,13367.0
5300,43562.0,13514.0
5301,42775.0,13590.0
5302,41277.0,13680.0
5303,39160.0,13688.0
5304,38516.0,13731.0
5305,37893.0,13792.0
5306,37291.0,13842.0
5307,36695.0,13852.0
5308,36099.0,13839.0
5309,35522.0,13809.0
5310,34974.0,13758.0
5311,33940.0,13871.0
5312,33449.0,13932.0
5313,32963.0,13957.0
5314,32484.0,13942.0
5315,32017.0,13884.0
5316,31137.0,13906.0
5317,30723.0,13940.0
5318,19.0,13988.0
5319,29521.0,14005.0
5320,28771.0,13955.0
5321,28411.0,13976.0
5322,28067.0,13991.0
5323,27724.0,14013.0
5324,27382.0,14047.0
5325,27056.0,14059.0
5326,26736.0,14064.0
5327,26424.0,14047.0
5328,26108.0,13799.0
5329,25814.0,13811.0
5330,24951.0,13841.0
5331,24675.0,13855.0
5332,24411.0,13860.0
5333,24151.0,13849.0
5334,23889.0,13844.0
5335,23634.0,13840.0
5336,23387.0,13850.0
5337,23140.0,13865.0
5338,23393.0,13863.0
5339,23640.0,13856.0
5340,23891.0,13857.0
5341,24142.0,13844.0
5342,24401.0,13830.0
5343,24673.0,13829.0
5344,24949.0,13827.0
5345,25235.0,13838.0
5346,25521.0,13847.0
5347,26103.0,13831.0
5348,26407.0,13814.0
5349,26724.0,13786.0
5350,27046.0,13785.0
5351,27373.0,13783.0
5352,27708.0,13781.0
5353,28396.0,13802.0
5354,28757.0,13786.0
5355,29134.0,13766.0
5356,29507.0,13737.0
5357,30292.0,13703.0
5358,30697.0,13710.0
5359,31564.0,13749.0
5360,32014.0,13747.0
5361,32471.0,13707.0
5362,32932.0,13658.0
5363,33416.0,13616.0
5364,33904.0,13588.0
5365,34424.0,13593.0
5366,34966.0,13595.0
5367,35515.0,13641.0
5368,36081.0,13661.0
5369,36666.0,13613.0
5370,37254.0,13579.0
5371,37869.0,13496.0
5372,38507.0,13445.0
5373,39162.0,13412.0
5374,39843.0,13467.0
5375,40535.0,13492.0
5376,41261.0,13463.0
5377,42774.0,13343.0
5378,43571.0,13232.0
5379,44392.0,13111.0
5380,7.0,12937.0
5381,47039.0,12144.0
5382,47971.0,10988.0
5383,48877.0,9743.0
5384,49773.0,8587.0
5385,50669.0,7378.0
5386,51589.0,6152.0
5387,52523.0,4906.0
5388,53494.0,3643.0
5389,54488.0,2379.0
5390,55286.0,1356.0
5391,56088.0,260.0
5392,56259.0,41.0
5393,56262.0,38.0
5394,56262.0,40.0
5395,56263.0,38.0
5396,55288.0,1344.0
5397,54493.0,2361.0
5398,52534.0,4952.0
5399,51591.0,6201.0
5400,49756.0,8512.0
5401,48855.0,9660.0
5402,47022.0,12152.0
5403,46127.0,12761.0
5404,45254.0,13024.0
5405,44403.0,13162.0
5406,43562.0,13248.0
5407,42752.0,13270.0
5408,41980.0,13341.0
5409,41254.0,13404.0
5410,40548.0,13480.0
5411,39853.0,13537.0
5412,37866.0,13505.0
5413,36659.0,13501.0
5414,36083.0,13573.0
5415,35514.0,13644.0
5416,34429.0,13646.0
5417,33913.0,13613.0
5418,32938.0,13620.0
5419,32463.0,13674.0
5420,32005.0,13719.0
5421,31129.0,13755.0
5422,30299.0,13716.0
5423,29895.0,13713.0
5424,29503.0,13730.0
5425,29127.0,13769.0
5426,28405.0,13799.0
5427,28057.0,13808.0
5428,27711.0,13785.0
5429,27372.0,13772.0
5430,27040.0,13765.0
5431,26722.0,13791.0
5432,26411.0,13820.0
5433,26113.0,13832.0
5434,25518.0,13836.0
5435,25229.0,13821.0
5436,24945.0,13820.0
5437,24674.0,13834.0
5438,24408.0,13855.0
5439,24151.0,13843.0
5440,23637.0,13853.0
5441,23389.0,13856.0
5442,23393.0,13836.0
5443,641.0,13848.0
5444,23890.0,13846.0
5445,24150.0,13845.0
5446,24405.0,13857.0
5447,24675.0,13850.0
5448,24952.0,13839.0
5449,25236.0,13823.0
5450,25519.0,13811.0
5451,25808.0,13810.0
5452,26409.0,13814.0
5453,26729.0,13820.0
5454,27050.0,13831.0
5455,27376.0,13791.0
5456,27708.0,13783.0
5457,28046.0,13755.0
5458,28756.0,13736.0
5459,29133.0,13769.0
5460,29513.0,13763.0
5461,30295.0,13777.0
5462,30702.0,13737.0
5463,31123.0,13695.0
5464,31560.0,13636.0
5465,32006.0,13652.0
5466,32934.0,13686.0
5467,33422.0,13702.0
5468,3917.0,13692.0
5469,34438.0,13647.0
5470,35510.0,13554.0
5471,36649.0,13512.0
5472,37250.0,13525.0
5473,37876.0,13554.0
5474,38520.0,13526.0
5475,39177.0,13569.0
5476,39847.0,13525.0
5477,41247.0,13354.0
5478,42765.0,13289.0
5479,43573.0,13265.0
5480,45249.0,13066.0
5481,46135.0,12710.0
5482,47036.0,12049.0
5483,47962.0,10886.0
5484,48867.0,9641.0
5485,49748.0,8461.0
5486,51580.0,6155.0
5487,54465.0,2306.0
5488,56044.0,244.0
5489,56389.0,39.0
5490,56270.0,41.0
5491,56269.0,42.0
5492,54499.0,2375.0
5493,52511.0,4836.0
5494,51563.0,6094.0
5495,49760.0,8526.0
5496,48886.0,9812.0
5497,47022.0,12079.0
5498,46110.0,12654.0
5499,45226.0,12916.0
5500,44385.0,13118.0
5501,43570.0,13302.0
5502,42769.0,13393.0
5503,42001.0,13439.0
5504,41249.0,13441.0
5505,40522.0,13158.0
5506,39822.0,13164.0
5507,39147.0,13209.0
5508,37856.0,13327.0
5509,37240.0,13364.0
5510,36644.0,13369.0
5511,35489.0,13314.0
5512,34406.0,13326.0
5513,33895.0,13426.0
5514,33405.0,13468.0
5515,32925.0,13471.0
5516,31992.0,13451.0
5517,31540.0,13434.0
5518,30682.0,13467.0
5519,29889.0,13543.0
5520,29496.0,13532.0
5521,29117.0,13523.0
5522,28737.0,13493.0
5523,28380.0,13503.0
5524,28034.0,13521.0
5525,27696.0,13541.0
5526,27036.0,13578.0
5527,26713.0,13580.0
5528,26398.0,13560.0
5529,25798.0,13566.0
5530,25508.0,13572.0
5531,25224.0,13581.0
5532,24942.0,13606.0
5533,24661.0,13633.0
5534,24396.0,13609.0
5535,35.0,13582.0
5536,23631.0,13612.0
5537,23385.0,13608.0
5538,5.0,13623.0
5539,23382.0,13607.0
5540,23882.0,13614.0
5541,24141.0,13616.0
5542,4399.0,13591.0
5543,24935.0,13581.0
5544,25218.0,13588.0
5545,25507.0,13593.0
5546,26402.0,13567.0
5547,26708.0,13545.0
5548,27028.0,13527.0
5549,27695.0,13539.0
5550,28043.0,13556.0
5551,28389.0,13572.0
5552,28742.0,13560.0
5553,29486.0,13481.0
5554,30278.0,13457.0
5555,30687.0,13475.0
5556,31109.0,13498.0
5557,31539.0,13507.0
5558,31986.0,13493.0
5559,32448.0,13446.0
5560,32922.0,13406.0
5561,33403.0,13384.0
5562,33892.0,13355.0
5563,34934.0,13365.0
5564,35491.0,13383.0
5565,36061.0,13392.0
5566,36652.0,13375.0
5567,37240.0,13320.0
5568,37852.0,13263.0
5569,38484.0,13174.0
5570,39825.0,13215.0
5571,40530.0,13228.0
5572,41258.0,13233.0
5573,42746.0,13104.0
5574,43551.0,12945.0
5575,44375.0,12819.0
5576,46120.0,12398.0
5577,47022.0,11736.0
5578,47937.0,10599.0
5579,48823.0,9403.0
5580,50606.0,7034.0
5581,51529.0,5830.0
5582,53428.0,3374.0
5583,54377.0,2191.0
5584,55178.0,1137.0
5585,55965.0,129.0
5586,56025.0,40.0
5587,56025.0,42.0
5588,55181.0,1135.0
5589,54411.0,2229.0
5590,53463.0,3488.0
5591,52498.0,4758.0
5592,51551.0,5980.0
5593,50614.0,7168.0
5594,49702.0,8289.0
5595,47030.0,11860.0
5596,46118.0,12596.0
5597,45232.0,12877.0
5598,44378.0,12990.0
5599,43553.0,13051.0
5600,42763.0,13097.0
5601,41986.0,13173.0
5602,40522.0,13328.0
5603,39831.0,13371.0
5604,39162.0,13380.0
5605,37866.0,13357.0
5606,36638.0,13377.0
5607,36052.0,13417.0
5608,35499.0,13467.0
5609,34967.0,13530.0
5610,34428.0,13496.0
5611,33910.0,13482.0
5612,32913.0,13470.0
5613,32449.0,13476.0
5614,32003.0,13552.0
5615,31557.0,13595.0
5616,31122.0,13591.0
5617,30693.0,13582.0
5618,30279.0,13549.0
5619,29882.0,13549.0
5620,29496.0,13566.0
5621,29127.0,13594.0
5622,28393.0,13648.0
5623,28041.0,13641.0
5624,27367.0,13621.0
5625,27041.0,13615.0
5626,26719.0,13622.0
5627,26401.0,13651.0
